date,campaign_id,campaign_name,platform,target_age,target_gender,daily_budget,spend,impressions,clicks,ctr,conversions,cvr,revenue,roas,creative_type,ad_position
2025-04-16,campaign_10,캠페인_10,Naver,35-44,모두,85891.76638867054,77948.7654453983,1411539,27058,0.01916979820113478,1000,0.03698745140578747,39350756.84069583,504.82848080846543,비디오,피드
2025-04-17,campaign_10,캠페인_10,Naver,35-44,모두,59012.084317015055,47463.77216797922,490200,4991,0.010182003796475228,228,0.04577600011180183,3346371.3764417814,70.50369626330215,텍스트,디스플레이
2025-04-18,campaign_10,캠페인_10,Naver,35-44,모두,55679.29313933576,52187.62027532239,947309,16009,0.016899590632705803,499,0.031179007845342895,9142595.94090513,175.18706338154928,이미지,피드
2025-04-19,campaign_10,캠페인_10,Naver,35-44,모두,96700.84875908868,81686.51187615165,1213462,32927,0.027134825430994318,3083,0.0936607547112065,144054463.17558113,1763.5036662354753,텍스트,디스플레이
2025-04-20,campaign_10,캠페인_10,Naver,35-44,모두,58754.674507163516,54340.365132910156,927772,9630,0.010380329769695003,599,0.062280767636411015,21797681.295247525,401.1324039125051,비디오,스토리
2025-04-21,campaign_10,캠페인_10,Naver,35-44,모두,98459.39323128518,96223.22648007376,1886543,23993,0.01271827294322727,1597,0.06656490918567402,48542832.93829835,504.4814512466049,비디오,피드
2025-04-22,campaign_10,캠페인_10,Naver,35-44,모두,53409.55099776542,37942.17657830168,605897,8686,0.014336993610978756,691,0.07966738243257089,33321116.6532854,878.2078325032369,캐러셀,디스플레이
2025-04-23,campaign_10,캠페인_10,Naver,35-44,모두,67140.22326305155,65255.13785630393,1121410,19124,0.017054298877112413,1603,0.08386821853940056,12082224.563294847,185.15361334307028,텍스트,피드
2025-04-24,campaign_10,캠페인_10,Naver,35-44,모두,23560.999116195402,19209.90455874585,363283,8616,0.023717275844719454,620,0.07201720175912661,10091357.73668264,525.320555644732,비디오,검색
2025-04-25,campaign_10,캠페인_10,Naver,35-44,모두,30496.192136206657,29707.408278717052,542867,5352,0.009859126249057546,515,0.09634363478056784,14458039.540220037,486.68128180599484,이미지,디스플레이
2025-04-26,campaign_10,캠페인_10,Naver,35-44,모두,40444.69924595577,39011.81652303718,510157,13274,0.026021270615046395,1170,0.08815279255401076,42142246.79061915,1080.243130071459,이미지,검색
2025-04-27,campaign_10,캠페인_10,Naver,35-44,모두,17723.862002151225,17477.419292842773,291601,7231,0.024798583093698482,587,0.0811899650257009,23177583.523778018,1326.1445031114824,텍스트,피드
2025-04-28,campaign_10,캠페인_10,Naver,35-44,모두,65906.3258821134,57497.60396674286,856210,22567,0.02635779092186739,646,0.028656153356159418,17965319.24572815,312.4533546844744,캐러셀,피드
2025-04-29,campaign_10,캠페인_10,Naver,35-44,모두,43283.470533574175,30827.350226359897,538355,11889,0.022084519452250505,569,0.04794013267244215,21246396.629675582,689.2060612951476,캐러셀,피드
2025-04-30,campaign_10,캠페인_10,Naver,35-44,모두,40702.9796611472,36458.38799904261,608649,14945,0.024555970478627308,399,0.026742052084739454,11423438.82592346,313.3281379918234,이미지,검색
2025-05-01,campaign_10,캠페인_10,Naver,35-44,모두,69736.6929578526,56020.31887573812,636844,6901,0.010837352211586888,358,0.0519598894691296,14325498.715652632,255.7196924820946,텍스트,디스플레이
2025-05-02,campaign_10,캠페인_10,Naver,35-44,모두,71440.25092109325,64620.91668808941,1010055,11097,0.010986689544452217,611,0.055131870411731385,16283840.589055717,251.9902443918297,이미지,디스플레이
2025-05-03,campaign_10,캠페인_10,Naver,35-44,모두,74305.88040127541,57897.03947976861,971685,16627,0.017112288295697702,322,0.01940857254628134,11658463.78548616,201.36545651112374,비디오,피드
2025-05-04,campaign_10,캠페인_10,Naver,35-44,모두,38473.1115240359,27609.654375102833,321132,6132,0.019095976288680514,495,0.08087630894107405,12658535.938364157,458.48223112054114,텍스트,검색
2025-04-05,campaign_11,캠페인_11,Naver,45-54,여성,46531.53722183681,43872.815368361575,574687,14297,0.024878559182570346,1398,0.09783019155422795,8149746.931745348,185.75846713549305,캐러셀,디스플레이
2025-04-06,campaign_11,캠페인_11,Naver,45-54,여성,72727.85610559935,52689.773417898534,546584,7195,0.013164956896125245,372,0.05176722260224289,6198772.95359398,117.6466048625724,이미지,디스플레이
2025-04-07,campaign_11,캠페인_11,Naver,45-54,여성,18197.86008507708,13089.672371115554,170152,4280,0.025158839295111122,49,0.01159104832649225,296715.41668856464,22.66790247121192,캐러셀,디스플레이
2025-04-08,campaign_11,캠페인_11,Naver,45-54,여성,32756.720443174476,26163.627486040226,504011,13481,0.026748209500355828,445,0.033027853955472676,5028869.384811977,192.20841557598092,비디오,피드
2025-04-09,campaign_11,캠페인_11,Naver,45-54,여성,61848.514914106534,61664.79383105022,698975,20131,0.02880211039218662,1101,0.05470303115672569,48019222.56283076,778.7137453892132,텍스트,스토리
2025-04-10,campaign_11,캠페인_11,Naver,45-54,여성,12688.335822207577,11127.820636295384,161654,2875,0.017788047618486055,267,0.09295411771549791,13014147.62417831,1169.5145032918963,텍스트,검색
2025-04-11,campaign_11,캠페인_11,Naver,45-54,여성,40499.63397218166,35668.16580317117,700265,19258,0.02750133016256594,730,0.0379426300227562,27615285.753803212,774.2278059991525,비디오,디스플레이
2025-04-12,campaign_11,캠페인_11,Naver,45-54,여성,81883.68156486761,70413.8849969713,1161340,14274,0.012291459321186441,692,0.04851184697632548,14625428.083908904,207.7065920242575,비디오,피드
2025-04-13,campaign_11,캠페인_11,Naver,45-54,여성,87961.67115004975,65839.46241641603,752474,9031,0.01200294372987005,118,0.013141140094702753,1802345.0241600992,27.374844174163744,캐러셀,피드
2025-04-14,campaign_11,캠페인_11,Naver,45-54,여성,99697.34518818493,75079.16252564697,1179646,32443,0.027503160197244487,1510,0.0465482412787125,19434981.75251554,258.85986335924525,텍스트,피드
2025-04-15,campaign_11,캠페인_11,Naver,45-54,여성,67959.82500151405,55641.20684168158,1029606,5804,0.0056379875633988785,399,0.06877256420344004,2392185.842034249,42.99306175800325,비디오,검색
2025-04-16,campaign_11,캠페인_11,Naver,45-54,여성,51261.36233290697,49546.2652745273,788996,18373,0.023287195968110266,916,0.049905267727881175,22280682.251793403,449.6944851108351,캐러셀,디스플레이
2025-04-17,campaign_11,캠페인_11,Naver,45-54,여성,22543.942522072317,18057.810244975284,198251,2892,0.014589571652418844,60,0.020760066406663176,2739519.719771597,151.70830142784828,캐러셀,검색
2025-04-18,campaign_11,캠페인_11,Naver,45-54,여성,37535.346284625724,30030.45226697933,355911,7681,0.021582093048675945,392,0.0511062682371135,15525331.396116864,516.9862664102498,텍스트,디스플레이
2025-04-19,campaign_11,캠페인_11,Naver,45-54,여성,52520.93038387339,47460.96290685783,651348,6628,0.0101763741881523,177,0.026825824607638694,3617595.45475056,76.22254655578931,텍스트,스토리
2025-04-20,campaign_11,캠페인_11,Naver,45-54,여성,40417.60239809733,39934.98028311822,797331,17971,0.022539580756260117,546,0.03040369297047442,10320660.68334256,258.4366039540886,비디오,디스플레이
2025-04-21,campaign_11,캠페인_11,Naver,45-54,여성,17919.778016751174,17523.287690727368,295444,4747,0.016068282908023812,214,0.0451536372028556,9774267.100017333,557.7872869820822,이미지,스토리
2025-04-22,campaign_11,캠페인_11,Naver,45-54,여성,92265.39035755447,80323.46537994029,815480,24120,0.02957782285423752,871,0.03614870900416976,7462849.366910626,92.90995267211632,캐러셀,검색
2025-04-23,campaign_11,캠페인_11,Naver,45-54,여성,92743.16506886964,90476.63082629282,1530478,31953,0.020878060898754842,2609,0.08168111373927826,100468810.9381546,1110.4393479355556,이미지,검색
2025-04-24,campaign_11,캠페인_11,Naver,45-54,여성,75568.746011704,73220.98097173331,768025,15587,0.02029569893683777,1382,0.08870396367644355,41353177.42873013,564.7722398678922,텍스트,스토리
2025-04-25,campaign_11,캠페인_11,Naver,45-54,여성,74512.2193103061,68097.3864775071,941576,12333,0.013098667441341038,330,0.026760954757939354,10483775.270692322,153.95268178397956,캐러셀,디스플레이
2025-04-26,campaign_11,캠페인_11,Naver,45-54,여성,28284.290398723108,23503.545688902934,379506,11159,0.029405897511983352,739,0.06624251156865191,11546709.413362663,491.2752129485883,캐러셀,스토리
2025-04-27,campaign_11,캠페인_11,Naver,45-54,여성,49215.715251372494,40855.27666940889,606192,3060,0.005048835527032431,123,0.040281627905046184,4437408.217440314,108.61285442629008,텍스트,검색
2025-04-28,campaign_11,캠페인_11,Naver,45-54,여성,70377.31501704748,65381.79957886968,746836,21606,0.028931145293835968,2044,0.09464019730196571,79523632.4680003,1216.2961708031821,이미지,스토리
2025-04-29,campaign_11,캠페인_11,Naver,45-54,여성,14035.784958340033,10683.407809735194,176413,4495,0.025485467132947498,411,0.09161125627052563,12398487.06292015,1160.5367204668626,비디오,피드
2025-04-30,campaign_11,캠페인_11,Naver,45-54,여성,12839.934928354647,9485.840632984386,134644,3470,0.025776643317218063,242,0.06998512967711663,9292387.63224038,979.6061299963941,비디오,검색
2025-05-01,campaign_11,캠페인_11,Naver,45-54,여성,18952.4102409192,15945.360538353625,275961,4372,0.015845277434135815,429,0.09817294471537893,13582067.072379205,851.7880194499238,캐러셀,피드
2025-05-02,campaign_11,캠페인_11,Naver,45-54,여성,19530.278007786437,19131.71047021494,300665,7112,0.023654756270947815,563,0.07918578169623593,25643118.118160654,1340.3463405994435,캐러셀,검색
2025-05-03,campaign_11,캠페인_11,Naver,45-54,여성,66454.29795415509,55520.8653292045,1049125,9541,0.009095177650893689,712,0.07472071062495457,14890174.129354639,268.19059899490196,캐러셀,스토리
2025-05-04,campaign_11,캠페인_11,Naver,45-54,여성,93935.16976563979,87763.83181012109,1134942,19804,0.01744943757212918,1956,0.09879034370042056,72734217.1546499,828.749333917096,이미지,디스플레이
2025-04-05,campaign_12,캠페인_12,Meta,25-34,여성,76202.31902817864,55459.91865773761,1081729,30091,0.027817802274081156,1627,0.05407308212301381,69219684.76613478,1248.102890184774,이미지,피드
2025-04-06,campaign_12,캠페인_12,Meta,25-34,여성,28331.759208147934,22335.05633542021,292589,3417,0.011680728510942538,167,0.049058651375215506,6475366.828866688,289.91943121261266,비디오,피드
2025-04-07,campaign_12,캠페인_12,Meta,25-34,여성,32424.18957982639,28137.071038068978,421212,9442,0.022417727702157844,442,0.046917494727898676,4296300.2204708075,152.6918069993137,캐러셀,피드
2025-04-08,campaign_12,캠페인_12,Meta,25-34,여성,37436.53473400917,35303.18886585154,553052,16199,0.029290933762796578,855,0.05282786874066068,36017513.84730393,1020.2340073064433,캐러셀,스토리
2025-04-09,campaign_12,캠페인_12,Meta,25-34,여성,36596.79372967139,26012.215252545364,284038,4207,0.014811574708945494,278,0.06630620909595543,6191695.086748228,238.03028794874956,캐러셀,디스플레이
2025-04-10,campaign_12,캠페인_12,Meta,25-34,여성,76238.60700951741,53802.46047376422,1018880,16406,0.016102474923098548,307,0.018722650624357896,13145206.480190532,244.32351911862006,비디오,검색
2025-04-11,campaign_12,캠페인_12,Meta,25-34,여성,75860.11014018957,75016.38293448134,1376564,8431,0.006125317068730511,149,0.01773608256141001,3316090.4142944356,44.20488278128099,캐러셀,스토리
2025-04-12,campaign_12,캠페인_12,Meta,25-34,여성,55246.40745328445,45494.21739526938,739448,11269,0.015239749634447988,209,0.01862668837275961,1348636.0877630187,29.644121054893755,이미지,디스플레이
2025-04-13,campaign_12,캠페인_12,Meta,25-34,여성,29272.34431788493,28019.523425314663,304231,5976,0.019644993031019402,595,0.09960309738001111,23144525.476699606,826.0142446173561,이미지,피드
2025-04-14,campaign_12,캠페인_12,Meta,25-34,여성,98420.03526972281,83364.79418026963,981464,10012,0.010201754560392849,490,0.04903692925796405,19509593.804511156,234.0267734881374,캐러셀,디스플레이
2025-04-15,campaign_12,캠페인_12,Meta,25-34,여성,76011.39435497283,57948.396022903464,974799,10704,0.010980921451163693,336,0.03140617126156158,10071911.62906689,173.80829013949028,비디오,피드
2025-04-16,campaign_12,캠페인_12,Meta,25-34,여성,12223.75134676325,10029.419204211008,163064,3082,0.018905958651198353,211,0.06869295538691848,8933791.72107025,890.7586310999204,비디오,디스플레이
2025-04-17,campaign_12,캠페인_12,Meta,25-34,여성,88487.47052053902,88058.85948795613,892441,16282,0.01824461040503026,844,0.05184232654602238,37337884.73350127,424.010541933126,캐러셀,검색
2025-04-18,campaign_12,캠페인_12,Meta,25-34,여성,60243.68134280641,58628.59441387122,600399,11734,0.019543865720166306,403,0.03436698842241962,5655884.509690508,96.46972720792971,비디오,디스플레이
2025-04-19,campaign_12,캠페인_12,Meta,25-34,여성,95568.1837761103,87602.95339308196,1185082,13836,0.011675879371253148,248,0.01794465866927281,7831236.961001222,89.39466830372477,텍스트,검색
2025-04-20,campaign_12,캠페인_12,Meta,25-34,여성,89076.85137766981,77603.56788338382,1408801,9423,0.006689158605462785,318,0.033790961726838986,5703674.204285831,73.49757697812088,텍스트,피드
2025-04-21,campaign_12,캠페인_12,Meta,25-34,여성,50048.906211474685,44131.560527885325,752242,7919,0.010527313490809749,766,0.09673711685448731,37759630.96138288,855.6151314323855,비디오,스토리
2025-04-22,campaign_12,캠페인_12,Meta,25-34,여성,46961.23245457687,40410.72784052334,581604,6828,0.011741662750737314,499,0.0731258786892374,5516081.586805597,136.500426534613,텍스트,스토리
2025-04-23,campaign_12,캠페인_12,Meta,25-34,여성,37696.81112551257,36673.12411140671,598090,4246,0.0071008870150158065,316,0.07451507868854243,5545479.134545714,151.2137094647157,이미지,스토리
2025-04-24,campaign_12,캠페인_12,Meta,25-34,여성,64781.9572014792,60593.06834415047,719309,5580,0.007757704045207767,245,0.043931377167341634,3311020.613793413,54.64355419315965,비디오,검색
2025-04-25,campaign_12,캠페인_12,Meta,25-34,여성,19603.275897338804,14082.54667777982,161009,3137,0.01948870021626503,109,0.03494572782135363,1987062.8335267727,141.10110046090347,비디오,디스플레이
2025-04-26,campaign_12,캠페인_12,Meta,25-34,여성,58470.267288175346,50838.96712461623,552263,7379,0.013362828684687716,516,0.07000598166006693,9115584.881306149,179.303109344493,이미지,디스플레이
2025-04-27,campaign_12,캠페인_12,Meta,25-34,여성,94403.10974460113,91500.48564597168,1614937,18358,0.011367656845460237,1455,0.07929748545499092,68526367.54981628,748.9180747625153,텍스트,스토리
2025-04-28,campaign_12,캠페인_12,Meta,25-34,여성,38218.015318870675,37706.14219434578,566123,11101,0.01961009563206905,364,0.032871269693603974,11469248.637816116,304.1745447916967,이미지,피드
2025-04-29,campaign_12,캠페인_12,Meta,25-34,여성,77237.25541870994,62134.890034673685,798525,13346,0.016713797605872733,1284,0.09626453020982147,45366971.219044305,730.1368231878703,텍스트,스토리
2025-04-30,campaign_12,캠페인_12,Meta,25-34,여성,89344.34421371843,72160.7524128567,747557,5873,0.00785720610713814,505,0.08609038973939212,10229986.598462649,141.76662876148166,텍스트,디스플레이
2025-05-01,campaign_12,캠페인_12,Meta,25-34,여성,22603.13859926974,18859.25692578454,377008,7934,0.02104700072235214,106,0.013395108122398514,2390580.8662168863,126.7590168384876,비디오,디스플레이
2025-05-02,campaign_12,캠페인_12,Meta,25-34,여성,67718.15667788044,51106.9779991547,605929,3555,0.0058678909296915535,243,0.06862764267602486,3498079.4391505965,68.44621959859286,이미지,검색
2025-05-03,campaign_12,캠페인_12,Meta,25-34,여성,91071.60998261816,79437.72168544424,1316792,37066,0.028148883588723007,1579,0.04261571956131264,56148969.03355565,706.8300530558154,텍스트,스토리
2025-05-04,campaign_12,캠페인_12,Meta,25-34,여성,13048.493692002723,11108.039705539057,209931,1161,0.005531063098550178,13,0.011770901896526997,547345.1540394609,49.274684692252734,캐러셀,스토리
2025-04-05,campaign_13,캠페인_13,Meta,45-54,여성,36721.83621692026,29466.593825066804,323475,8460,0.026153714846001302,348,0.041214658652655924,1894209.72023091,64.28329421025694,비디오,검색
2025-04-06,campaign_13,캠페인_13,Meta,45-54,여성,46856.71550902414,36486.77086576541,618056,3647,0.005901716501409996,98,0.027078487307677965,4359488.004405983,119.48133257515472,이미지,디스플레이
2025-04-07,campaign_13,캠페인_13,Meta,45-54,여성,83665.7031197577,62296.15485173823,986174,12336,0.012509910285847674,570,0.04621146402838124,16721227.07521699,268.41507497553715,비디오,검색
2025-04-08,campaign_13,캠페인_13,Meta,45-54,여성,62721.60137094745,52246.948734850506,927086,12823,0.013831551677592497,580,0.04525890477494181,4974703.586425943,95.2151983395663,캐러셀,디스플레이
2025-04-09,campaign_13,캠페인_13,Meta,45-54,여성,44414.415151568544,42421.16267711072,425565,5752,0.013516402657975098,380,0.06610209195035892,2287935.682777183,53.9338277970323,이미지,스토리
2025-04-10,campaign_13,캠페인_13,Meta,45-54,여성,98946.03649179157,80587.77818595148,1019392,15073,0.01478718553648779,1399,0.09281833238020268,58864084.994051956,730.4343948809036,캐러셀,피드
2025-04-11,campaign_13,캠페인_13,Meta,45-54,여성,20016.461644789233,16484.881756595732,170368,3259,0.01913038795247888,68,0.021145391804363797,1172472.2033074351,71.12408936984457,비디오,디스플레이
2025-04-12,campaign_13,캠페인_13,Meta,45-54,여성,29201.295375534293,25745.020771778538,390183,8507,0.021804261664384438,482,0.05672668615974471,23249587.317210406,903.0712199966991,텍스트,피드
2025-04-13,campaign_13,캠페인_13,Meta,45-54,여성,57530.20125487912,49388.17790854805,884346,12012,0.013583376943229353,764,0.06367847098087183,30016369.918923166,607.7642705204552,비디오,스토리
2025-04-14,campaign_13,캠페인_13,Meta,45-54,여성,69324.93146903015,67421.01055684364,968838,20655,0.021320010225348813,870,0.042126410888506535,6398041.8777392935,94.89685522208259,이미지,스토리
2025-04-15,campaign_13,캠페인_13,Meta,45-54,여성,76593.41281165875,74707.50311227671,810517,12222,0.01507945457319193,825,0.06755003771583319,30893143.109058827,413.521290661127,비디오,피드
2025-04-16,campaign_13,캠페인_13,Meta,45-54,여성,70241.26429128877,63624.78705739656,1187174,26766,0.02254643743602723,2194,0.08199422393707229,62111843.544126086,976.2208475148901,텍스트,스토리
2025-04-17,campaign_13,캠페인_13,Meta,45-54,여성,30890.882676077064,22289.75373028937,353258,2812,0.007960601176619637,250,0.0890606030590603,12175592.19410987,546.2416651810986,이미지,스토리
2025-04-18,campaign_13,캠페인_13,Meta,45-54,여성,35240.30285931163,30920.514361986843,446217,10249,0.022969680466652133,340,0.033176435698883136,15978432.374098055,516.7582979713193,이미지,스토리
2025-04-19,campaign_13,캠페인_13,Meta,45-54,여성,40597.77253894844,32976.00094953215,532345,5296,0.00995004102175669,334,0.06321504007896708,8076023.856584899,244.906102136059,텍스트,피드
2025-04-20,campaign_13,캠페인_13,Meta,45-54,여성,58086.83128586035,52596.60793838355,794147,8532,0.010743702592734243,628,0.07364522204107425,28664585.652617484,544.989245051654,비디오,디스플레이
2025-04-21,campaign_13,캠페인_13,Meta,45-54,여성,19298.376522043727,16406.25434720461,289538,6056,0.02091727093058067,195,0.03224642304941273,4790018.205875278,291.9629370912093,텍스트,스토리
2025-04-22,campaign_13,캠페인_13,Meta,45-54,여성,42361.70510944638,33701.51358726954,412921,7167,0.017358042625802324,316,0.044188724298639605,9454832.96201179,280.5462412698067,이미지,검색
2025-04-23,campaign_13,캠페인_13,Meta,45-54,여성,61367.4633152537,48696.31198931657,680589,12020,0.017662312684474872,347,0.028871876219925235,8189006.229588287,168.16481361842892,비디오,스토리
2025-04-24,campaign_13,캠페인_13,Meta,45-54,여성,82100.19592286773,63252.885629733115,1007180,7660,0.007606006302571537,126,0.016463232326891,1522770.1066686367,24.074318373118334,캐러셀,스토리
2025-04-25,campaign_13,캠페인_13,Meta,45-54,여성,40892.07155188947,35030.73113709308,667258,9447,0.014159018395374156,132,0.014031144933917428,4935063.6085308995,140.87812181873923,텍스트,검색
2025-04-26,campaign_13,캠페인_13,Meta,45-54,여성,21055.993136766585,18774.15445885615,293660,7365,0.02508067144574692,190,0.025860919209168068,9247062.68912087,492.5421653148722,캐러셀,검색
2025-04-27,campaign_13,캠페인_13,Meta,45-54,여성,79772.16898636265,67262.8383328656,1024504,17404,0.016988105990563225,944,0.05428409710290403,6808385.789016993,101.22061390457732,이미지,검색
2025-04-28,campaign_13,캠페인_13,Meta,45-54,여성,39107.33620840168,38830.011289019254,747457,20341,0.02721482678988357,362,0.017801059791102716,4928840.65980237,126.93379414999546,이미지,스토리
2025-04-29,campaign_13,캠페인_13,Meta,45-54,여성,36472.209726289424,31964.61968427342,357490,9228,0.02581583017773032,495,0.05368535898010225,11960705.872658744,374.18577135592847,이미지,피드
2025-04-30,campaign_13,캠페인_13,Meta,45-54,여성,80872.8303853047,76716.4444335748,1524592,27718,0.018180755718627723,2189,0.07899668027460839,103512484.5985521,1349.2867841154805,비디오,검색
2025-05-01,campaign_13,캠페인_13,Meta,45-54,여성,55742.60484039829,47589.048889089885,493434,2732,0.005536823246015222,87,0.03210873607547344,1889602.188064844,39.70666008620417,비디오,디스플레이
2025-05-02,campaign_13,캠페인_13,Meta,45-54,여성,79937.3091558084,69824.75982779344,1275590,7904,0.006196679377551749,586,0.07423897805641819,27132222.79248697,388.5759558558067,캐러셀,스토리
2025-05-03,campaign_13,캠페인_13,Meta,45-54,여성,25889.810181261237,19131.290990747453,310629,5179,0.016673233754126496,498,0.09620723426667888,6548502.383145255,342.29275934971326,비디오,피드
2025-05-04,campaign_13,캠페인_13,Meta,45-54,여성,43208.13114186722,31588.858037979007,365904,6132,0.016760649486496595,468,0.0764536922536043,5899896.964252965,186.7714545793194,이미지,스토리
2025-04-05,campaign_14,캠페인_14,Meta,25-34,남성,58105.92656471627,51251.31469463306,744355,8217,0.011040071377970532,759,0.09241264668352554,8983938.717081726,175.29186852298457,이미지,피드
2025-04-06,campaign_14,캠페인_14,Meta,25-34,남성,85410.09151892657,75372.26909107149,1412182,17461,0.012364586715368147,926,0.05307225496584828,41019852.44676605,544.230032363789,이미지,디스플레이
2025-04-07,campaign_14,캠페인_14,Meta,25-34,남성,63984.7384443378,60340.81532648876,727010,4047,0.0055666717508507085,113,0.02792543011202609,4505973.895030334,74.67538962888815,캐러셀,검색
2025-04-08,campaign_14,캠페인_14,Meta,25-34,남성,50933.90678270531,46667.89071282259,757517,13700,0.018085975095372547,667,0.04874970911618086,29954155.991120357,641.8579355867497,텍스트,디스플레이
2025-04-09,campaign_14,캠페인_14,Meta,25-34,남성,12913.213507251538,11307.408574516761,132350,2644,0.019978345053813514,142,0.05379063765455995,825791.4700579452,73.03101012189582,이미지,디스플레이
2025-04-10,campaign_14,캠페인_14,Meta,25-34,남성,53450.07992807202,46433.58171869065,859295,15062,0.01752877467931644,1494,0.09920837729475807,35657351.61820356,767.9216269429115,텍스트,스토리
2025-04-11,campaign_14,캠페인_14,Meta,25-34,남성,96023.65884495963,75422.22061060795,1343061,20439,0.015218867504657441,1937,0.09477893813434121,82941160.26996398,1099.6913058046252,이미지,스토리
2025-04-12,campaign_14,캠페인_14,Meta,25-34,남성,29918.313820124247,24420.25286728295,358173,4837,0.013507105611240178,181,0.03743303054605879,3088104.14066414,126.45668156865933,이미지,피드
2025-04-13,campaign_14,캠페인_14,Meta,25-34,남성,65304.13067803726,53128.473133362946,627727,9525,0.015174421100162826,483,0.050813595156357014,19563187.91353615,368.22416982375324,비디오,검색
2025-04-14,campaign_14,캠페인_14,Meta,25-34,남성,41554.39413952855,36702.75849065467,586265,5350,0.009126470651958374,144,0.02704467509510209,3972920.6318650763,108.2458320640033,비디오,디스플레이
2025-04-15,campaign_14,캠페인_14,Meta,25-34,남성,21688.76902320051,17054.25707499454,199833,5197,0.026008267548941824,92,0.017711910046024276,2420012.1845470984,141.9007684653348,캐러셀,스토리
2025-04-16,campaign_14,캠페인_14,Meta,25-34,남성,41877.536580770706,30600.65079774495,444492,5291,0.011903812866442771,270,0.051133423090905385,7012763.92043301,229.17041754385826,비디오,디스플레이
2025-04-17,campaign_14,캠페인_14,Meta,25-34,남성,82567.25227709555,64657.59741765735,1220115,31334,0.025681214215716522,2462,0.07858754857274726,52288673.39387335,808.701150092438,텍스트,디스플레이
2025-04-18,campaign_14,캠페인_14,Meta,25-34,남성,19396.00800873618,16638.344188919917,292385,1729,0.005916776690838492,79,0.045707312616398696,3026508.4007757497,181.89961491427812,이미지,피드
2025-04-19,campaign_14,캠페인_14,Meta,25-34,남성,29275.03178934723,21143.028601420043,371388,9798,0.026383151109965718,369,0.037698175160412815,8260486.7545914445,390.6955294964999,비디오,피드
2025-04-20,campaign_14,캠페인_14,Meta,25-34,남성,53462.808368760125,41277.591241320275,762688,11626,0.015244610480736536,488,0.04202098354111467,12714997.230868055,308.03631821761707,캐러셀,피드
2025-04-21,campaign_14,캠페인_14,Meta,25-34,남성,12842.532004604853,12127.940252962324,196608,5257,0.026742900302484253,412,0.07849411221414009,16043975.774835795,1322.893701666856,이미지,피드
2025-04-22,campaign_14,캠페인_14,Meta,25-34,남성,32072.22389208106,30195.068386634222,511456,4063,0.007944664455954287,294,0.07237440053108554,4831912.461387691,160.02323291728413,이미지,디스플레이
2025-04-23,campaign_14,캠페인_14,Meta,25-34,남성,62309.5969291424,61653.44692041692,1194404,7688,0.0064374605066732935,372,0.048482733887769476,10708116.890370421,173.68237179330134,이미지,검색
2025-04-24,campaign_14,캠페인_14,Meta,25-34,남성,82630.95073628366,78437.45914400315,1454683,37365,0.025686277753535956,2559,0.06851022666791054,70728702.76675293,901.7209830433475,이미지,피드
2025-04-25,campaign_14,캠페인_14,Meta,25-34,남성,92174.63323410308,74439.3296506656,1037834,12946,0.01247465597521194,292,0.022621113634845754,7871743.031306147,105.74709724344973,비디오,디스플레이
2025-04-26,campaign_14,캠페인_14,Meta,25-34,남성,71276.87294973388,50472.141005922196,720247,15956,0.02215366568798374,621,0.038967489098200865,16731435.6166121,331.4984322668004,비디오,디스플레이
2025-04-27,campaign_14,캠페인_14,Meta,25-34,남성,82759.57123033993,64871.8736980912,672672,10191,0.015150272789798958,698,0.06854979181848239,34735215.192466,535.4433780365442,이미지,검색
2025-04-28,campaign_14,캠페인_14,Meta,25-34,남성,95551.08889458828,76116.09420322624,1491956,25228,0.01690981101028654,1735,0.06880206539373597,76979009.22572994,1011.3368274020967,텍스트,피드
2025-04-29,campaign_14,캠페인_14,Meta,25-34,남성,56957.5557160264,44247.69877267651,735074,12226,0.01663264283332073,541,0.04430006429498257,21000855.950407874,474.62029739219247,캐러셀,스토리
2025-04-30,campaign_14,캠페인_14,Meta,25-34,남성,96905.84023220702,86374.1917732471,1365590,10969,0.00803276684721365,358,0.032651808754953,14896453.367303256,172.46417085337256,비디오,스토리
2025-05-01,campaign_14,캠페인_14,Meta,25-34,남성,57540.356922532046,43218.31570659795,845468,12193,0.014422565513610253,1121,0.09197300441930764,14273561.542736258,330.2664925592456,이미지,디스플레이
2025-05-02,campaign_14,캠페인_14,Meta,25-34,남성,41078.19803696555,34428.889329958656,521121,15298,0.02935688692776371,196,0.012871151953973838,1083478.3821158027,31.470035868191736,텍스트,디스플레이
2025-05-03,campaign_14,캠페인_14,Meta,25-34,남성,77894.12584783288,76696.4770400185,817742,16191,0.019799964574108493,1085,0.06706869367228073,21406804.358405028,279.1106604184106,텍스트,검색
2025-05-04,campaign_14,캠페인_14,Meta,25-34,남성,38238.67113680557,32838.176222064714,580485,15852,0.027308646052557395,1065,0.067210947240242,19169248.59712756,583.748880190469,캐러셀,검색
2025-04-05,campaign_15,캠페인_15,Meta,18-24,남성,35969.69424168211,31884.391919221096,356695,4190,0.011748023245775886,229,0.054890636929665275,2730505.000804433,85.63766897992441,텍스트,디스플레이
2025-04-06,campaign_15,캠페인_15,Meta,18-24,남성,35835.06663940159,32400.295483412374,544539,4814,0.008841814476778138,80,0.016684548472358045,2441472.098940635,75.35338991555089,이미지,피드
